filename,sentence,sentence_order,argument_type,rationale
DJ_2460_renewable-energy_pro.trs.txt,We live in a world in which climate change is going to have incredibly horrible impacts if we don't rapidly decrease the amount of CO two and other other greenhouse gas emissions that we put into the atmosphere.,5,G,Provides context and factual basis.
DJ_2460_renewable-energy_pro.trs.txt,And one of the biggest ways in which we emit greenhouse gases is with non renewable energies.,6,G,Links energy use to environmental harm.
DJ_2460_renewable-energy_pro.trs.txt,So whether it's the oil from our car or the coal that we burned for electricity or basic refrigeration and cooling and things like that that require that require like electricity and things like that to run.,7,W/Q,Gives specific sources of emissions.
DJ_2460_renewable-energy_pro.trs.txt,All of these things require a large amount of non renewable energy which gets funneled into the atmosphere and all of that can be corrected with green energy.,8,G,General summary of prior examples.
DJ_2460_renewable-energy_pro.trs.txt,"And that's huge because without more of the impacts of climate change, you're talking about multibillion dollar costs of like essentially things like flooding and natural disasters.",9,G,Explains the seriousness of emissions.
DJ_2460_renewable-energy_pro.trs.txt,"obviously, crop failures and things like that are obviously problems as well.",10,G,Gives observable consequences.
DJ_2460_renewable-energy_pro.trs.txt,"there's a whole lot of problems that are going to come with climate change, both economic costs and real human cost, that can be avoided with these kinds of things.",11,C,Summarizes future risk.
DJ_2460_renewable-energy_pro.trs.txt,"But secondarily, even if that's not true, they're still going to be a need for this.",12,C,Presents an alternative justification.
DJ_2460_renewable-energy_pro.trs.txt,there's going to be a need for renewable energy,13,C,Clearly asserts the continued necessity for renewables.
DJ_2460_renewable-energy_pro.trs.txt,"because there's going to be an increase in scarcity of non renewable resources, and the biggest reason for that is just",14,G,Explains why demand will increase.
DJ_2460_renewable-energy_pro.trs.txt,because we've been reliant on nonrenewable energy for,15,G,Identifies the overuse of fossil fuels.
DJ_2460_renewable-energy_pro.trs.txt,"so long, consuming it at such fast rates that it can't possibly keep up with the that the- the rate at which it rebuilds over like tens of thousands of years, isn't able to keep up with the rate at which we're consuming it",16,W/Q,Explains the consequence of current trends.
DJ_2460_renewable-energy_pro.trs.txt,so eventually it's all going to be gone.,17,W/Q,Direct consequence prediction.
DJ_2460_renewable-energy_pro.trs.txt,And that's going to be a big deal and that we're going to need to do something about that and plan in advance.,18,W/Q,Highlights the urgent need for alternatives.
DJ_2460_renewable-energy_pro.trs.txt,But finally I think it's going to be better for pricing and the economy in the long run and that's true because the scarcity obviously of non renewable energies is going to lead to a rise in it.,19,C,Adds economic justification.
DJ_2460_renewable-energy_pro.trs.txt,This is something that we've already seen like oil is so much more expensive than it used to be because oil is not is like as widely abundant as it used to be.,20,G,Provides external example.
DJ_2460_renewable-energy_pro.trs.txt,We're not there's more of a stricter supply of oil.,21,G,Points out current market reality.
DJ_2460_renewable-energy_pro.trs.txt,So we're already seeing this kind of basic economic principle happen.,22,W/Q,Interprets evidence to justify trend.
DJ_2460_renewable-energy_pro.trs.txt,And I think this is only going to get worse because because the things that I've talked about.,23,C,Predicts escalation due to scarcity.
DJ_2460_renewable-energy_pro.trs.txt,"So then, when you compare that to greenhouse gases, you're talking about things that can be done incredibly cheaply and efficiently in the long run, whether it's just putting up a panel and taking in sunlight, not having to worry about a whole lot of various costs that are related to nonrenewable energy production.",24,W/Q,Setup for contrast; not an argument itself.
DJ_2460_renewable-energy_pro.trs.txt,"in the long run, green technologies and renewable energies are going to be a whole lot cheaper.",25,C,Final evaluative claim.
DJ_2460_renewable-energy_pro.trs.txt,So I think that subsidies are an incredibly good way to get more of this good thing.,26,C,Returns to the central policy point.
DJ_2460_renewable-energy_pro.trs.txt,They're a good way to get more of this good thing because there subsidies are going to directly increase investment in it whether you're a researcher or developer getting an investment or you're a consumer that's getting some kind of subsidies for doing some kind of consumers related subsidy.,27,G,Reinforces subsidies as an effective mechanism.
DJ_2460_renewable-energy_pro.trs.txt,This is obviously going to increase the prevalence of renewable energy which is great.,28,C,Predicts outcome of subsidy.
DJ_2460_renewable-energy_pro.trs.txt,"But also this is going to lead to a signaling effect and a snowball effect,",29,W/Q,Adds another mechanism of impact.
DJ_2460_renewable-energy_pro.trs.txt,"because the more people that are encouraged to use renewable energies, the more widely normalize it's going to be and also there's going to be greater economies of scale,",30,G,Economic rationale for adoption.
DJ_2460_renewable-energy_pro.trs.txt,"because when things like production plants for cars are now focusing on electric cars instead of oil based cars and it becomes cheaper to produce what, it becomes cheaper to produce the renewable alternatives",31,G,Gives example of investment scale-up.
DJ_2460_renewable-energy_pro.trs.txt,And that basic economic principle can be expanded over a whole lot of other things.,32,OTH,Generalizes economic reasoning.
DJ_2460_renewable-energy_pro.trs.txt,So for all those reasons definitely subsidize renewable energy.,33,W/Q,Concluding restatement of main argument.
DJ_2465_small-modular-reactors_con_JL_implicit.trs.txt,"No, we should not further exploit small modular reactors for two big reasons.",1,C,Main thesis clearly stating opposition.
DJ_2465_small-modular-reactors_con_JL_implicit.trs.txt,"First, because I think that the exploitation of small modular reactors as a form of nuclear energy would necessarily come at the expense of superior alternatives like solar energy or hydroelectric energy or other kinds of green technology, and additionally I think that it would lead to nuclear proliferation which is not very good for the safety of anyone.",2,C,Introduces the first key argument.
